"","link","name","nb_jlm2012","tx_jlm2012","abstention","exprimés"
"940","091/091514.html","Quincy-sous-Sénart",472,12.07,1020,3909
"941","091/091519.html","Richarville",30,10.99,48,273
"942","091/091521.html","Ris-Orangis",1547,13.63,3624,11350
"943","091/091525.html","Roinville-sous-Dourdan",78,10.68,106,730
"944","091/091526.html","Roinvilliers",4,5.97,6,67
"945","091/091533.html","Saclas",127,13.3,180,955
"946","091/091534.html","Saclay",213,10.76,399,1980
"947","091/091538.html","Saint-Aubin",46,9.31,103,494
"948","091/091540.html","Saint-Chéron",333,12.08,610,2756
"949","091/091544.html","Saint-Cyr-la-Rivière",31,9.87,51,314
"950","091/091546.html","Saint-Cyr-sous-Dourdan",50,7.89,179,634
"951","091/091547.html","Saint-Escobille",43,16.93,60,254
"952","091/091552.html","Saint-Germain-lès-Arpajon",485,12.02,1040,4036
"953","091/091553.html","Saint-Germain-lès-Corbeil",376,8.75,917,4298
"954","091/091556.html","Saint-Hilaire",23,8.81,31,261
"955","091/091560.html","Saint-Jean-de-Beauregard",10,5.88,32,170
"956","091/091568.html","Saint-Maurice-Montcouronne",93,9.26,241,1004
"957","091/091570.html","Saint-Michel-sur-Orge",1366,13.96,2658,9783
"958","091/091573.html","Saint-Pierre-du-Perray",557,12.96,1034,4298
"959","091/091578.html","Saint-Sulpice-de-Favières",28,10.85,35,258
"960","091/091579.html","Saint-Vrain",191,11.36,457,1681
"961","091/091581.html","Saint-Yon",68,12.01,106,566
"962","091/091549.html","Sainte-Geneviève-des-Bois",2036,12.73,4262,15999
"963","091/091577.html","Saintry-sur-Seine",376,12.25,701,3069
"964","091/091587.html","Saulx-les-Chartreux",453,15.36,559,2950
"965","091/091589.html","Savigny-sur-Orge",1982,11.27,4640,17588
"966","091/091593.html","Sermaise",107,10.17,269,1052
"967","091/091599.html","Soisy-sur-Ecole",104,13.7,162,759
"968","091/091600.html","Soisy-sur-Seine",329,7.71,1041,4265
"969","091/091602.html","Souzy-la-Briche",30,15.46,23,194
"970","091/091617.html","Tigery",139,9.28,340,1498
"971","091/091619.html","Torfou",23,14.2,27,162
"972","091/091629.html","Valpuiseaux",38,9.13,59,416
"973","091/091631.html","Varennes-Jarcy",106,7.96,263,1332
"974","091/091634.html","Vaugrigneuse",92,13.53,158,680
"975","091/091635.html","Vauhallan",131,10.29,228,1273
"976","091/091639.html","Vayres-sur-Essonne",66,12.43,100,531
"977","091/091645.html","Verrières-le-Buisson",774,7.99,2240,9682
"978","091/091648.html","Vert-le-Grand",121,9.88,313,1225
"979","091/091649.html","Vert-le-Petit",203,13.15,327,1544
"980","091/091654.html","Videlles",42,9.74,72,431
"981","091/091657.html","Vigneux-sur-Seine",1878,15.12,3911,12423
"982","091/091659.html","Villabé",407,15.49,560,2628
"983","091/091661.html","Villebon-sur-Yvette",614,10.87,1281,5646
"984","091/091662.html","Villeconin",59,12.34,93,478
"985","091/091666.html","Villejust",103,9.13,221,1128
"986","091/091667.html","Villemoisson-sur-Orge",392,9.84,959,3984
"987","091/091671.html","Villeneuve-sur-Auvers",40,10.13,73,395
"988","091/091679.html","Villiers-le-Bâcle",105,14.4,111,729
"989","091/091685.html","Villiers-sur-Orge",258,11.63,579,2218
"990","091/091687.html","Viry-Chatillon",1879,13.49,4261,13931
"991","091/091689.html","Wissous",388,10.56,1018,3673
"992","091/091691.html","Yerres",1558,9.57,3871,16273
"993","092/092002.html","Antony",3356,10.57,7755,31740
"994","092/092004.html","Asnières-sur-Seine",3350,9.5,9279,35247
"995","092/092007.html","Bagneux",3298,21.09,4687,15640
"996","092/092009.html","Bois-Colombes",1176,9.11,3612,12903
"997","092/092012.html","Boulogne-Billancourt",3319,6.21,13310,53451
"998","092/092014.html","Bourg-la-Reine",1010,9.36,2381,10787
"999","092/092019.html","Châtenay-Malabry",1723,12.2,3466,14123
"1000","092/092020.html","Châtillon",1890,11.06,4298,17093
"1001","092/092022.html","Chaville",891,8.83,2527,10094
"1002","092/092023.html","Clamart",2965,10.99,6740,26974
"1003","092/092024.html","Clichy",3219,14.59,6786,22066
"1004","092/092025.html","Colombes",4505,13.24,10181,34034
"1005","092/092026.html","Courbevoie",2895,7.5,11277,38618
"1006","092/092032.html","Fontenay-aux-Roses",1420,12.07,3289,11767
"1007","092/092033.html","Garches",531,5.46,2501,9720
"1008","092/092036.html","Gennevilliers",4314,28.04,5264,15384
"1009","092/092040.html","Issy-les-Moulineaux",2990,9.35,9488,31985
"1010","092/092035.html","La Garenne-Colombes",1129,8.31,3509,13579
"1011","092/092060.html","Le Plessis-Robinson",1624,10.91,3621,14886
"1012","092/092044.html","Levallois-Perret",2134,6.72,7296,31763
"1013","092/092046.html","Malakoff",3340,23.06,4162,14483
"1014","092/092047.html","Marnes-la-Coquette",26,2.85,163,911
"1015","092/092048.html","Meudon",2268,9.48,6341,23913
"1016","092/092049.html","Montrouge",2556,11.6,5527,22035
"1017","092/092050.html","Nanterre",6168,18.57,10435,33218
"1018","092/092051.html","Neuilly-sur-Seine",649,2.11,5964,30782
"1019","092/092062.html","Puteaux",1997,9.03,5597,22122
"1020","092/092063.html","Rueil-Malmaison",3217,7.8,10540,41265
"1021","092/092064.html","Saint-Cloud",667,4.36,3529,15291
"1022","092/092071.html","Sceaux",929,8.22,2941,11296
"1023","092/092072.html","Sèvres",1033,8.8,2876,11742
"1024","092/092073.html","Suresnes",1898,9.07,5110,20923
"1025","092/092075.html","Vanves",1588,11.13,3079,14272
"1026","092/092076.html","Vaucresson",179,3.75,1241,4774
"1027","092/092077.html","Ville-d'Avray",301,5.02,1060,5992
"1028","092/092078.html","Villeneuve-la-Garenne",1356,15.45,3328,8779
"1029","093/093001.html","Aubervilliers",3673,20.47,7914,17945
"1030","093/093005.html","Aulnay-sous-Bois",4491,14.63,11934,30687
"1031","093/093006.html","Bagnolet",3081,24.88,4656,12383
"1032","093/093008.html","Bobigny",2783,19.46,6472,14301
"1033","093/093010.html","Bondy",2699,15.22,6473,17728
"1034","093/093014.html","Clichy-sous-Bois",997,14.54,3173,6857
"1035","093/093015.html","Coubron",301,11.08,694,2716
"1036","093/093029.html","Drancy",3911,16.19,10064,24152
"1037","093/093030.html","Dugny",639,17.79,1617,3592
"1038","093/093031.html","Epinay-sur-Seine",2548,15.19,6821,16773
"1039","093/093032.html","Gagny",2013,12.16,5290,16550
"1040","093/093033.html","Gournay-sur-Marne",349,9.6,764,3636
"1041","093/093039.html","L'Ile-Saint-Denis",553,21.44,813,2579
"1042","093/093027.html","La Courneuve",2105,20.42,3869,10310
"1043","093/093007.html","Le Blanc-Mesnil",3403,19.6,6785,17360
"1044","093/093013.html","Le Bourget",607,12.6,1521,4819
"1045","093/093061.html","Le Pré-Saint-Gervais",1044,16.16,1779,6462
"1046","093/093062.html","Le Raincy",671,8.71,2371,7701
"1047","093/093045.html","Les Lilas",1688,16.19,2766,10424
"1048","093/093057.html","Les Pavillons-sous-Bois",1008,11.77,2693,8565
"1049","093/093046.html","Livry-Gargan",2102,11.81,5426,17793
"1050","093/093047.html","Montfermeil",1320,14.02,3536,9416
"1051","093/093048.html","Montreuil",9392,24.09,14367,38990
"1052","093/093049.html","Neuilly-Plaisance",1136,11.67,3164,9733
"1053","093/093050.html","Neuilly-sur-Marne",1884,13.58,4075,13869
"1054","093/093051.html","Noisy-le-Grand",3405,12.94,8068,26319
"1055","093/093053.html","Noisy-le-Sec",2620,18.71,5329,14000
"1056","093/093055.html","Pantin",3298,18.82,5833,17523
"1057","093/093059.html","Pierrefitte-sur-Seine",1418,17.82,3372,7958
"1058","093/093063.html","Romainville",1874,19.83,3394,9450
"1059","093/093064.html","Rosny-sous-Bois",2205,13.39,5788,16468
"1060","093/093066.html","Saint-Denis",6064,21.72,12384,27922
"1061","093/093070.html","Saint-Ouen",3186,20.98,6089,15189
"1062","093/093071.html","Sevran",2721,16.83,5973,16171
"1063","093/093072.html","Stains",2055,19.43,4902,10578
"1064","093/093073.html","Tremblay-en-France",2956,19.84,5347,14897
"1065","093/093074.html","Vaujours",370,12.5,925,2960
"1066","093/093077.html","Villemomble",1309,10.84,2991,12074
"1067","093/093078.html","Villepinte",2043,15.49,5479,13185
"1068","093/093079.html","Villetaneuse",788,20.31,1606,3880
"1069","094/094001.html","Ablon-sur-Seine",299,12.44,599,2404
"1070","094/094002.html","Alfortville",2572,14.23,5073,18075
"1071","094/094003.html","Arcueil",1806,21.28,3078,8488
"1072","094/094004.html","Boissy-Saint-Léger",933,14.38,1856,6490
"1073","094/094011.html","Bonneuil-sur-Marne",1280,19.87,2378,6442
"1074","094/094015.html","Bry-sur-Marne",748,8.8,2282,8502
"1075","094/094016.html","Cachan",1664,13.43,3583,12394
"1076","094/094017.html","Champigny-sur-Marne",6183,20.24,10073,30544
"1077","094/094018.html","Charenton-le-Pont",1409,9.39,4083,15007
"1078","094/094019.html","Chennevières-sur-Marne",855,10.75,2212,7950
"1079","094/094021.html","Chevilly-Larue",1252,16.03,1991,7808
"1080","094/094022.html","Choisy-le-Roi",2876,18.76,3901,15334
"1081","094/094028.html","Créteil",4959,13.6,11251,36472
"1082","094/094033.html","Fontenay-sous-Bois",4205,17.32,7090,24273
"1083","094/094034.html","Fresnes",1534,14.1,3960,10879
"1084","094/094037.html","Gentilly",1664,22.73,2196,7321
"1085","094/094041.html","Ivry-sur-Seine",5367,25.45,6501,21087
"1086","094/094042.html","Joinville-le-Pont",1007,11.01,2710,9143
"1087","094/094038.html","L'Hay-les-Roses",1784,12.4,4173,14389
"1088","094/094060.html","La Queue-en-Brie",821,14.72,1634,5577
"1089","094/094043.html","Le Kremlin-Bicêtre",1500,14.27,3595,10510
"1090","094/094058.html","Le Perreux-sur-Marne",1415,8.45,5032,16736
"1091","094/094059.html","Le Plessis-Trévise",954,10.75,2334,8871
"1092","094/094044.html","Limeil-Brévannes",1204,14.04,2446,8577
"1093","094/094046.html","Maisons-Alfort",2773,10.38,6717,26719
"1094","094/094047.html","Mandres-les-Roses",224,9.37,681,2391
"1095","094/094048.html","Marolles-en-Brie",235,7.66,742,3069
"1096","094/094052.html","Nogent-sur-Marne",1286,7.75,5426,16583
"1097","094/094053.html","Noiseau",274,10.7,561,2560
"1098","094/094054.html","Orly",1662,20.34,2671,8170
"1099","094/094055.html","Ormesson-sur-Marne",366,7.29,1268,5018
"1100","094/094056.html","Périgny-sur-Yerres",115,8.53,386,1348
"1101","094/094065.html","Rungis",352,10.7,619,3290
"1102","094/094067.html","Saint-Mandé",706,6.3,3333,11198
"1103","094/094068.html","Saint-Maur-des-Fossés",2949,7.47,9313,39468
"1104","094/094069.html","Saint-Maurice",610,9.41,1970,6481
"1105","094/094070.html","Santeny",150,7.47,469,2008
"1106","094/094071.html","Sucy-en-Brie",1320,9.91,3485,13315
"1107","094/094073.html","Thiais",1529,12.38,3371,12351
"1108","094/094074.html","Valenton",1055,24.48,1537,4309
"1109","094/094075.html","Villecresnes",489,9.4,1144,5201
"1110","094/094076.html","Villejuif",4385,21.05,7098,20836
"1111","094/094078.html","Villeneuve-Saint-Georges",1592,16.05,4071,9917
"1112","094/094077.html","Villeneuve-le-Roi",1252,16.23,2383,7714
"1113","094/094079.html","Villiers-sur-Marne",1467,11.94,3760,12290
"1114","094/094080.html","Vincennes",2155,8.49,5834,25380
"1115","094/094081.html","Vitry-sur-Seine",6713,20.67,11838,32473
"1116","095/095002.html","Ableiges",58,10.25,100,566
"1117","095/095008.html","Aincourt",44,9.42,91,467
"1118","095/095011.html","Ambleville",27,11.34,66,238
"1119","095/095012.html","Amenucourt",6,4.69,22,128
"1120","095/095014.html","Andilly",103,8.52,282,1209
"1121","095/095018.html","Argenteuil",6355,16.46,14498,38610
"1122","095/095019.html","Arnouville",618,10.63,1716,5814
"1123","095/095023.html","Arronville",32,7.84,77,408
"1124","095/095024.html","Arthies",26,14.69,33,177
"1125","095/095026.html","Asnières-sur-Oise",175,11.39,387,1537
"1126","095/095028.html","Attainville",109,11.77,277,926
"1127","095/095039.html","Auvers-sur-Oise",531,12.73,885,4172
"1128","095/095040.html","Avernes",57,10.69,90,533
"1129","095/095042.html","Baillet-en-France",121,10.14,289,1193
"1130","095/095046.html","Banthelu",4,4.6,10,87
"1131","095/095051.html","Beauchamp",481,9.77,1429,4924
"1132","095/095052.html","Beaumont-sur-Oise",491,11.8,1022,4161
"1133","095/095055.html","Bellefontaine",20,8.33,56,240
"1134","095/095056.html","Belloy-en-France",78,7.84,272,995
"1135","095/095058.html","Bernes-sur-Oise",156,13.73,261,1136
"1136","095/095059.html","Berville",15,7.43,45,202
"1137","095/095060.html","Bessancourt",403,11.51,993,3501
"1138","095/095061.html","Béthemont-la-Forêt",23,8.39,46,274
"1139","095/095063.html","Bezons",1938,18.38,3430,10544
"1140","095/095074.html","Boisemont",34,7.74,106,439
"1141","095/095078.html","Boissy-l'Aillerie",92,9.71,221,947
"1142","095/095088.html","Bonneuil-en-France",18,5.83,107,309
"1143","095/095091.html","Bouffémont",431,13.87,881,3108
"1144","095/095094.html","Bouqueval",12,8.05,29,149
"1145","095/095101.html","Bray-et-Lû",25,5.2,122,481
"1146","095/095102.html","Bréançon",17,7.42,59,229
"1147","095/095110.html","Brignancourt",10,6.8,18,147
"1148","095/095116.html","Bruyères-sur-Oise",257,13.93,425,1845
"1149","095/095119.html","Buhy",15,7.98,38,188
"1150","095/095120.html","Butry-sur-Oise",117,9.69,242,1207
"1151","095/095127.html","Cergy",2889,13.21,7410,21877
"1152","095/095134.html","Champagne-sur-Oise",265,10.27,792,2581
"1153","095/095141.html","Charmont",2,15.38,1,13
"1154","095/095142.html","Chars",107,11.04,199,969
"1155","095/095144.html","Châtenay-en-France",0,0,7,49
"1156","095/095149.html","Chaumontel",200,9.56,553,2091
"1157","095/095150.html","Chaussy",48,13.75,83,349
"1158","095/095151.html","Chauvry",10,5.85,55,171
"1159","095/095154.html","Chennevières-lès-Louvres",20,13.16,33,152
"1160","095/095157.html","Chérence",14,9.52,8,147
"1161","095/095166.html","Cléry-en-Vexin",31,12.02,41,258
"1162","095/095169.html","Commeny",37,14.51,37,255
"1163","095/095170.html","Condécourt",29,9.01,52,322
"1164","095/095176.html","Cormeilles-en-Parisis",1196,10.62,3349,11263
"1165","095/095177.html","Cormeilles-en-Vexin",76,12.4,125,613
"1166","095/095181.html","Courcelles-sur-Viosne",8,4.37,31,183
"1167","095/095183.html","Courdimanche",347,10.29,765,3371
"1168","095/095197.html","Deuil-la-Barre",1276,11.96,3588,10670
"1169","095/095199.html","Domont",760,10.14,2057,7497
"1170","095/095203.html","Eaubonne",1206,9.86,3730,12227
"1171","095/095205.html","Ecouen",508,13.87,1034,3662
"1172","095/095210.html","Enghien-les-Bains",405,6.9,1769,5868
"1173","095/095211.html","Ennery",123,9.73,226,1264
"1174","095/095213.html","Epiais-Rhus",39,9.01,85,433
"1175","095/095212.html","Epiais-lès-Louvres",6,11.11,14,54
"1176","095/095214.html","Epinay-Champlâtreux",3,7.32,6,41
"1177","095/095218.html","Eragny",937,11.57,2495,8099
"1178","095/095219.html","Ermont",1564,11.64,4210,13441
"1179","095/095229.html","Ezanville",557,11.82,1273,4714
"1180","095/095241.html","Fontenay-en-Parisis",111,11.87,202,935
"1181","095/095250.html","Fosses",626,13.4,1381,4672
"1182","095/095252.html","Franconville",1728,11,4812,15714
"1183","095/095253.html","Frémainville",23,7.88,56,292
"1184","095/095254.html","Frémécourt",32,9.76,59,328
"1185","095/095256.html","Frépillon",160,10.32,409,1550
"1186","095/095258.html","Frouville",19,7.17,38,265
"1187","095/095259.html","Gadancourt",8,12.5,5,64
"1188","095/095268.html","Garges-lès-Gonesse",1771,15.65,4123,11319
"1189","095/095270.html","Genainville",33,9.22,79,358
"1190","095/095271.html","Génicourt",31,9.51,60,326
"1191","095/095277.html","Gonesse",1140,11.56,4005,9864
"1192","095/095280.html","Goussainville",1585,14.22,3967,11148
"1193","095/095282.html","Gouzangrez",14,12.17,15,115
"1194","095/095287.html","Grisy-les-Plâtres",26,6.67,57,390
"1195","095/095288.html","Groslay",432,10.98,1078,3934
"1196","095/095295.html","Guiry-en-Vexin",13,9.15,14,142
"1197","095/095298.html","Haravilliers",25,7.53,62,332
"1198","095/095301.html","Haute-Isle",18,9.73,38,185
"1199","095/095304.html","Hédouville",8,4.04,29,198
"1200","095/095306.html","Herblay",1498,11.1,3908,13501
"1201","095/095308.html","Hérouville",38,10.53,59,361
"1202","095/095309.html","Hodent",14,10.14,34,138
"1203","095/095316.html","Jagny-sous-Bois",15,8.47,33,177
"1204","095/095323.html","Jouy-le-Moutier",1145,13.67,2520,8376
"1205","095/095313.html","L'Isle-Adam",455,7.17,1177,6344
"1206","095/095139.html","La Chapelle-en-Vexin",16,8.47,35,189
"1207","095/095257.html","La Frette-sur-Seine",279,10.97,625,2543
"1208","095/095523.html","La Roche-Guyon",28,10.98,49,255
"1209","095/095328.html","Labbeville",21,5.85,81,359
"1210","095/095331.html","Lassy",9,8.26,21,109
"1211","095/095054.html","Le Bellay-en-Vexin",18,13.14,24,137
"1212","095/095303.html","Le Heaulme",8,6.35,24,126
"1213","095/095395.html","Le Mesnil-Aubry",70,13.38,103,523
"1214","095/095483.html","Le Perchay",48,14.91,59,322
"1215","095/095491.html","Le Plessis-Bouchard",379,9.03,1073,4196
"1216","095/095492.html","Le Plessis-Gassot",1,2.7,3,37
"1217","095/095493.html","Le Plessis-Luzarches",11,10.58,11,104
"1218","095/095612.html","Le Thillay",198,10.65,475,1859
"1219","095/095341.html","Livilliers",15,5.98,40,251
"1220","095/095348.html","Longuesse",24,6.98,64,344
"1221","095/095351.html","Louvres",519,11.67,1667,4449
"1222","095/095352.html","Luzarches",248,10.55,555,2351
"1223","095/095353.html","Maffliers",92,10.7,223,860
"1224","095/095355.html","Magny-en-Vexin",290,10.01,740,2898
"1225","095/095365.html","Mareil-en-France",31,8.22,57,377
"1226","095/095369.html","Margency",116,6.96,324,1666
"1227","095/095370.html","Marines",134,7.58,340,1767
"1228","095/095371.html","Marly-la-Ville",440,13.78,816,3193
"1229","095/095379.html","Maudétour-en-Vexin",6,4.26,20,141
"1230","095/095387.html","Menouville",2,4.26,9,47
"1231","095/095388.html","Menucourt",390,13.46,800,2898
"1232","095/095392.html","Mériel",311,11.92,738,2608
"1233","095/095394.html","Méry-sur-Oise",623,13.19,1292,4723
"1234","095/095409.html","Moisselles",50,8.71,146,574
"1235","095/095422.html","Montgeroult",36,13.95,59,258
"1236","095/095424.html","Montigny-lès-Cormeilles",1207,15.12,2732,7983
"1237","095/095426.html","Montlignon",119,7.68,331,1550
"1238","095/095427.html","Montmagny",773,13.95,1883,5542
"1239","095/095428.html","Montmorency",908,8.7,2353,10436
"1240","095/095429.html","Montreuil-sur-Epte",33,11.38,41,290
"1241","095/095430.html","Montsoult",233,11.34,406,2054
"1242","095/095436.html","Mours",95,12.01,163,791
"1243","095/095438.html","Moussy",4,5.97,20,67
"1244","095/095445.html","Nerville-la-Forêt",34,9.19,76,370
"1245","095/095446.html","Nesles-la-Vallée",106,8.78,238,1207
"1246","095/095447.html","Neuilly-en-Vexin",13,9.85,22,132
"1247","095/095450.html","Neuville-sur-Oise",73,7.52,176,971
"1248","095/095452.html","Nointel",89,16.39,133,543
"1249","095/095456.html","Noisy-sur-Oise",34,8.67,62,392
"1250","095/095459.html","Nucourt",38,8.48,94,448
"1251","095/095462.html","Omerville",12,6,33,200
"1252","095/095476.html","Osny",820,10.51,2111,7799
"1253","095/095480.html","Parmain",286,8.95,781,3197
"1254","095/095487.html","Persan",628,15.41,1327,4074
"1255","095/095488.html","Pierrelaye",556,15.53,1023,3581
"1256","095/095489.html","Piscop",36,8.74,73,412
"1257","095/095500.html","Pontoise",1486,12.17,4289,12209
"1258","095/095504.html","Presles",274,12.45,436,2200
"1259","095/095510.html","Puiseux-Pontoise",21,7.84,58,268
"1260","095/095509.html","Puiseux-en-France",180,9.81,563,1835
"1261","095/095527.html","Roissy-en-France",127,10.08,419,1260
"1262","095/095529.html","Ronquerolles",45,8.59,76,524
"1263","095/095535.html","Sagy",90,12.73,193,707
"1264","095/095539.html","Saint-Brice-sous-Forêt",737,11.25,2087,6551
"1265","095/095541.html","Saint-Clair-sur-Epte",54,13.14,130,411
"1266","095/095543.html","Saint-Cyr-en-Arthies",10,7.52,31,133
"1267","095/095554.html","Saint-Gervais",75,11.92,116,629
"1268","095/095555.html","Saint-Gratien",1107,11.17,3118,9907
"1269","095/095563.html","Saint-Leu-la-Forêt",948,11.35,1908,8355
"1270","095/095566.html","Saint-Martin-du-Tertre",193,14.67,368,1316
"1271","095/095572.html","Saint-Ouen-l'Aumône",1210,13.17,2866,9186
"1272","095/095574.html","Saint-Prix",389,9.29,1098,4188
"1273","095/095580.html","Saint-Witz",79,5.17,343,1527
"1274","095/095582.html","Sannois",1504,12.08,3750,12455
"1275","095/095584.html","Santeuil",47,11.35,63,414
"1276","095/095585.html","Sarcelles",2236,11.41,8236,19589
"1277","095/095592.html","Seraincourt",59,7.72,160,764
"1278","095/095594.html","Seugy",69,11.39,122,606
"1279","095/095598.html","Soisy-sous-Montmorency",865,9.92,2887,8718
"1280","095/095604.html","Survilliers",203,10.38,468,1956
"1281","095/095607.html","Taverny",1600,12.12,4449,13198
"1282","095/095610.html","Théméricourt",9,4.97,26,181
"1283","095/095611.html","Theuville",0,0,4,18
"1284","095/095625.html","Us",68,9.13,178,745
"1285","095/095627.html","Vallangoujard",20,4.73,67,423
"1286","095/095628.html","Valmondois",69,8.42,171,819
"1287","095/095633.html","Vaudherland",2,5.56,11,36
"1288","095/095637.html","Vauréal",976,12.08,2469,8078
"1289","095/095641.html","Vémars",121,10.42,434,1161
"1290","095/095651.html","Vétheuil",31,5.93,89,523
"1291","095/095652.html","Viarmes",343,11.63,664,2950
"1292","095/095656.html","Vienne-en-Arthies",23,7.54,43,305
"1293","095/095658.html","Vigny",54,7.95,135,679
"1294","095/095660.html","Villaines-sous-Bois",32,7.94,62,403
"1295","095/095675.html","Villeron",36,8.89,73,405
"1296","095/095676.html","Villers-en-Arthies",28,8.95,64,313
"1297","095/095678.html","Villiers-Adam",47,9.04,71,520
"1298","095/095680.html","Villiers-le-Bel",1146,12.79,4083,8962
"1299","095/095682.html","Villiers-le-Sec",8,9.52,11,84
"1300","095/095690.html","Wy-dit-Joli-Village",18,7.26,30,248

